city;datetime;CO;NO2;O3;PM10;PM2.5;SO2;temperature_c;humidity_percent;pressure_hpa;wind_speed_kmh;wind_direction_deg;precipitation_mm;C6H6;NMHC;NOx;air_quality_good;year;month
UCI_Dataset;09/04/04 00:00;2.4;109.0;;;;;;;;;;;;189.0;154.0;True;2004;4
UCI_Dataset;09/04/04 01:00;1.8;97.0;;;;;;;;;;;;159.0;118.0;True;2004;4
UCI_Dataset;09/04/04 02:00;1.0;83.0;;;;;;;;;;;;80.0;69.0;True;2004;4
UCI_Dataset;09/04/04 03:00;1.0;;;;;;;;;;;;;66.0;;False;2004;4
UCI_Dataset;09/04/04 04:00;1.0;79.0;;;;;;;;;;;;87.0;97.0;True;2004;4
UCI_Dataset;09/04/04 05:00;0.9;84.0;;;;;;;;;;;;79.0;145.0;True;2004;4
UCI_Dataset;09/04/04 06:00;1.5;86.0;;;;;;;;;;;;150.0;169.0;True;2004;4
UCI_Dataset;09/04/04 07:00;2.6;111.0;;;;;;;;;;;;196.0;250.0;True;2004;4
UCI_Dataset;09/04/04 08:00;2.9;117.0;;;;;;;;;;;;299.0;215.0;True;2004;4
UCI_Dataset;09/04/04 09:00;2.7;122.0;;;;;;;;;;;;254.0;237.0;True;2004;4
UCI_Dataset;09/04/04 10:00;2.4;119.0;;;;;;;;;;;;226.0;190.0;True;2004;4
UCI_Dataset;09/04/04 11:00;2.6;121.0;;;;;;;;;;;;262.0;219.0;True;2004;4
UCI_Dataset;09/04/04 12:00;4.1;127.0;;;;;;;;;;;;505.0;294.0;True;2004;4
UCI_Dataset;09/04/04 13:00;4.3;135.0;;;;;;;;;;;;512.0;253.0;True;2004;4
UCI_Dataset;09/04/04 14:00;2.2;119.0;;;;;;;;;;;;159.0;176.0;True;2004;4
UCI_Dataset;09/04/04 15:00;3.4;137.0;;;;;;;;;;;;337.0;243.0;True;2004;4
UCI_Dataset;09/04/04 16:00;3.6;139.0;;;;;;;;;;;;357.0;214.0;True;2004;4
UCI_Dataset;09/04/04 17:00;2.5;117.0;;;;;;;;;;;;194.0;141.0;True;2004;4
UCI_Dataset;09/04/04 18:00;2.8;127.0;;;;;;;;;;;;278.0;166.0;True;2004;4
UCI_Dataset;09/04/04 19:00;3.4;137.0;;;;;;;;;;;;303.0;197.0;True;2004;4
UCI_Dataset;09/04/04 20:00;3.0;127.0;;;;;;;;;;;;234.0;191.0;True;2004;4
UCI_Dataset;09/04/04 21:00;2.1;107.0;;;;;;;;;;;;128.0;159.0;True;2004;4
UCI_Dataset;09/04/04 22:00;2.4;102.0;;;;;;;;;;;;160.0;175.0;True;2004;4
UCI_Dataset;09/04/04 23:00;2.3;95.0;;;;;12.0;67.9;;;;;8.4;169.0;157.0;False;2004;4
UCI_Dataset;10/04/04 00:00;1.3;79.0;;;;;12.0;66.9;;;;;5.4;77.0;83.0;False;2004;4
UCI_Dataset;10/04/04 01:00;1.7;78.0;;;;;11.5;70.1;;;;;6.9;98.0;118.0;False;2004;4
UCI_Dataset;10/04/04 02:00;1.7;75.0;;;;;11.4;69.8;;;;;6.4;102.0;101.0;False;2004;4
UCI_Dataset;10/04/04 03:00;1.0;;;;;;11.1;69.3;;;;;3.6;65.0;;True;2004;4
UCI_Dataset;10/04/04 04:00;0.8;52.0;;;;;10.8;70.3;;;;;3.3;69.0;46.0;True;2004;4
UCI_Dataset;10/04/04 05:00;1.0;55.0;;;;;10.2;73.4;;;;;4.0;89.0;81.0;True;2004;4
UCI_Dataset;10/04/04 06:00;1.4;65.0;;;;;10.8;70.5;;;;;6.0;134.0;112.0;False;2004;4
UCI_Dataset;10/04/04 07:00;1.7;72.0;;;;;11.0;71.0;;;;;8.2;157.0;150.0;False;2004;4
UCI_Dataset;10/04/04 08:00;2.0;76.0;;;;;12.4;64.0;;;;;9.9;167.0;138.0;False;2004;4
UCI_Dataset;10/04/04 09:00;2.0;84.0;;;;;15.0;53.1;;;;;8.8;157.0;124.0;False;2004;4
UCI_Dataset;10/04/04 10:00;1.9;90.0;;;;;16.6;44.4;;;;;8.4;172.0;124.0;False;2004;4
UCI_Dataset;10/04/04 11:00;2.1;89.0;;;;;18.0;38.4;;;;;7.5;114.0;115.0;False;2004;4
UCI_Dataset;10/04/04 12:00;1.8;87.0;;;;;20.6;30.0;;;;;7.8;166.0;101.0;False;2004;4
UCI_Dataset;10/04/04 13:00;1.5;88.0;;;;;19.9;26.7;;;;;6.4;94.0;90.0;False;2004;4
UCI_Dataset;10/04/04 14:00;1.3;81.0;;;;;19.8;23.1;;;;;5.1;108.0;90.0;False;2004;4
UCI_Dataset;10/04/04 15:00;1.4;89.0;;;;;21.4;22.7;;;;;6.9;98.0;89.0;False;2004;4
UCI_Dataset;10/04/04 16:00;1.5;91.0;;;;;22.1;21.3;;;;;6.8;132.0;92.0;False;2004;4
UCI_Dataset;10/04/04 17:00;1.7;104.0;;;;;21.1;24.5;;;;;7.4;144.0;103.0;False;2004;4
UCI_Dataset;10/04/04 18:00;2.0;111.0;;;;;18.3;31.6;;;;;8.7;165.0;122.0;False;2004;4
UCI_Dataset;10/04/04 19:00;2.5;129.0;;;;;16.1;35.0;;;;;11.2;210.0;159.0;False;2004;4
UCI_Dataset;10/04/04 20:00;2.4;133.0;;;;;14.8;41.5;;;;;10.5;277.0;172.0;False;2004;4
UCI_Dataset;10/04/04 21:00;2.0;115.0;;;;;13.2;50.3;;;;;8.2;168.0;125.0;False;2004;4
UCI_Dataset;10/04/04 22:00;2.9;125.0;;;;;12.3;55.5;;;;;11.6;248.0;187.0;False;2004;4
UCI_Dataset;10/04/04 23:00;2.5;117.0;;;;;11.8;56.6;;;;;9.7;235.0;174.0;False;2004;4
UCI_Dataset;11/04/04 00:00;1.4;84.0;;;;;11.2;56.2;;;;;5.1;84.0;75.0;False;2004;4
UCI_Dataset;11/04/04 01:00;1.2;63.0;;;;;11.0;56.6;;;;;4.0;75.0;48.0;True;2004;4
UCI_Dataset;11/04/04 02:00;1.0;68.0;;;;;9.3;64.3;;;;;3.7;62.0;61.0;True;2004;4
UCI_Dataset;11/04/04 03:00;1.0;;;;;;8.8;66.0;;;;;4.0;66.0;;True;2004;4
UCI_Dataset;11/04/04 04:00;;52.0;;;;;7.8;70.4;;;;;3.0;49.0;38.0;True;2004;4
UCI_Dataset;11/04/04 05:00;0.7;49.0;;;;;7.7;70.7;;;;;2.9;38.0;38.0;True;2004;4
UCI_Dataset;11/04/04 06:00;0.8;49.0;;;;;7.4;71.0;;;;;2.9;44.0;41.0;True;2004;4
UCI_Dataset;11/04/04 07:00;0.9;52.0;;;;;8.2;66.6;;;;;3.0;60.0;51.0;True;2004;4
UCI_Dataset;11/04/04 08:00;1.1;58.0;;;;;8.7;64.3;;;;;3.7;88.0;61.0;True;2004;4
UCI_Dataset;11/04/04 09:00;1.0;51.0;;;;;13.0;47.9;;;;;3.9;70.0;47.0;True;2004;4
UCI_Dataset;11/04/04 10:00;1.6;77.0;;;;;17.4;35.4;;;;;6.2;94.0;87.0;False;2004;4
UCI_Dataset;11/04/04 11:00;1.8;90.0;;;;;20.2;29.2;;;;;7.3;126.0;107.0;False;2004;4
UCI_Dataset;11/04/04 12:00;2.6;118.0;;;;;22.7;22.9;;;;;9.2;181.0;161.0;False;2004;4
UCI_Dataset;11/04/04 13:00;1.1;70.0;;;;;22.3;22.4;;;;;4.0;66.0;61.0;True;2004;4
UCI_Dataset;11/04/04 14:00;0.6;35.0;;;;;22.2;18.9;;;;;2.3;54.0;26.0;True;2004;4
UCI_Dataset;11/04/04 15:00;0.9;46.0;;;;;22.0;19.0;;;;;3.1;48.0;42.0;True;2004;4
UCI_Dataset;11/04/04 16:00;1.0;58.0;;;;;21.0;23.6;;;;;3.2;66.0;55.0;True;2004;4
UCI_Dataset;11/04/04 17:00;1.2;61.0;;;;;19.6;27.4;;;;;3.3;65.0;65.0;True;2004;4
UCI_Dataset;11/04/04 18:00;1.4;80.0;;;;;17.9;30.8;;;;;4.0;68.0;75.0;True;2004;4
UCI_Dataset;11/04/04 19:00;2.0;93.0;;;;;16.4;35.3;;;;;5.7;118.0;93.0;False;2004;4
UCI_Dataset;11/04/04 20:00;1.1;78.0;;;;;15.6;37.5;;;;;3.4;65.0;63.0;True;2004;4
UCI_Dataset;11/04/04 21:00;1.1;76.0;;;;;15.5;36.7;;;;;3.5;63.0;60.0;True;2004;4
UCI_Dataset;11/04/04 22:00;1.1;74.0;;;;;14.5;39.0;;;;;2.9;61.0;63.0;True;2004;4
UCI_Dataset;11/04/04 23:00;1.1;81.0;;;;;14.2;38.2;;;;;3.1;63.0;66.0;True;2004;4
UCI_Dataset;12/04/04 00:00;0.7;58.0;;;;;13.7;38.3;;;;;1.6;31.0;41.0;True;2004;4
UCI_Dataset;12/04/04 01:00;0.6;59.0;;;;;14.1;34.0;;;;;1.1;29.0;42.0;True;2004;4
UCI_Dataset;12/04/04 02:00;0.7;54.0;;;;;14.6;34.0;;;;;2.0;34.0;36.0;True;2004;4
UCI_Dataset;12/04/04 03:00;0.6;;;;;;14.4;32.8;;;;;1.7;34.0;;True;2004;4
UCI_Dataset;12/04/04 04:00;0.3;25.0;;;;;13.9;30.9;;;;;0.7;9.0;16.0;True;2004;4
UCI_Dataset;12/04/04 05:00;0.3;26.0;;;;;13.5;37.9;;;;;0.5;14.0;16.0;True;2004;4
UCI_Dataset;12/04/04 06:00;0.4;49.0;;;;;13.9;43.6;;;;;0.7;23.0;33.0;True;2004;4
UCI_Dataset;12/04/04 07:00;0.5;53.0;;;;;13.5;50.1;;;;;0.9;36.0;39.0;True;2004;4
UCI_Dataset;12/04/04 08:00;0.6;57.0;;;;;13.3;53.6;;;;;1.5;39.0;45.0;True;2004;4
UCI_Dataset;12/04/04 09:00;0.8;73.0;;;;;13.4;56.0;;;;;2.2;38.0;63.0;True;2004;4
UCI_Dataset;12/04/04 10:00;1.0;78.0;;;;;13.0;59.6;;;;;2.9;55.0;71.0;True;2004;4
UCI_Dataset;12/04/04 11:00;1.3;93.0;;;;;12.7;62.7;;;;;3.9;75.0;104.0;True;2004;4
UCI_Dataset;12/04/04 12:00;1.1;71.0;;;;;12.1;60.5;;;;;2.8;64.0;85.0;True;2004;4
UCI_Dataset;12/04/04 13:00;0.6;56.0;;;;;11.2;64.4;;;;;1.4;39.0;53.0;True;2004;4
UCI_Dataset;12/04/04 14:00;0.7;60.0;;;;;10.7;67.6;;;;;1.7;42.0;58.0;True;2004;4
UCI_Dataset;12/04/04 15:00;1.2;77.0;;;;;11.4;61.2;;;;;3.6;78.0;89.0;True;2004;4
UCI_Dataset;12/04/04 16:00;1.4;82.0;;;;;9.9;70.5;;;;;3.1;69.0;96.0;True;2004;4
UCI_Dataset;12/04/04 17:00;1.2;77.0;;;;;10.3;65.2;;;;;3.5;67.0;88.0;True;2004;4
UCI_Dataset;12/04/04 18:00;1.3;91.0;;;;;11.0;58.9;;;;;3.9;83.0;100.0;True;2004;4
UCI_Dataset;12/04/04 19:00;1.8;93.0;;;;;10.6;59.5;;;;;5.2;79.0;127.0;False;2004;4
UCI_Dataset;12/04/04 20:00;1.2;82.0;;;;;10.6;57.7;;;;;3.7;68.0;88.0;True;2004;4
UCI_Dataset;12/04/04 21:00;0.8;74.0;;;;;10.6;56.1;;;;;2.7;56.0;66.0;True;2004;4
UCI_Dataset;12/04/04 22:00;0.8;68.0;;;;;10.3;58.0;;;;;2.6;49.0;61.0;True;2004;4
UCI_Dataset;12/04/04 23:00;0.8;65.0;;;;;10.4;58.4;;;;;2.4;56.0;54.0;True;2004;4
UCI_Dataset;13/04/04 00:00;0.7;58.0;;;;;10.7;58.2;;;;;2.0;48.0;46.0;True;2004;4
UCI_Dataset;13/04/04 01:00;0.5;36.0;;;;;10.5;59.9;;;;;1.3;27.0;25.0;True;2004;4
UCI_Dataset;13/04/04 02:00;0.3;29.0;;;;;10.5;60.8;;;;;1.2;29.0;18.0;True;2004;4
UCI_Dataset;13/04/04 03:00;0.4;;;;;;10.6;63.1;;;;;1.3;32.0;;True;2004;4
UCI_Dataset;13/04/04 04:00;0.3;28.0;;;;;11.1;60.1;;;;;0.9;47.0;21.0;True;2004;4
UCI_Dataset;13/04/04 05:00;0.7;68.0;;;;;10.1;68.4;;;;;3.1;66.0;76.0;True;2004;4
UCI_Dataset;13/04/04 06:00;1.6;99.0;;;;;10.0;68.7;;;;;6.9;163.0;149.0;False;2004;4
UCI_Dataset;13/04/04 07:00;3.9;130.0;;;;;11.0;64.2;;;;;19.1;524.0;328.0;False;2004;4
UCI_Dataset;13/04/04 08:00;4.5;128.0;;;;;12.0;58.1;;;;;22.1;657.0;282.0;False;2004;4
UCI_Dataset;13/04/04 09:00;2.7;120.0;;;;;12.8;52.0;;;;;11.8;324.0;206.0;False;2004;4
UCI_Dataset;13/04/04 10:00;1.6;93.0;;;;;12.6;50.8;;;;;7.3;144.0;133.0;False;2004;4
UCI_Dataset;13/04/04 11:00;1.6;96.0;;;;;13.8;47.4;;;;;8.0;135.0;137.0;False;2004;4
UCI_Dataset;13/04/04 12:00;1.6;84.0;;;;;15.1;42.7;;;;;7.2;140.0;116.0;False;2004;4
UCI_Dataset;13/04/04 13:00;1.5;87.0;;;;;16.3;38.1;;;;;7.7;141.0;112.0;False;2004;4
UCI_Dataset;13/04/04 14:00;1.8;87.0;;;;;16.6;36.7;;;;;9.7;181.0;128.0;False;2004;4
UCI_Dataset;13/04/04 15:00;2.1;103.0;;;;;15.8;40.5;;;;;9.8;227.0;145.0;False;2004;4
UCI_Dataset;13/04/04 16:00;1.7;88.0;;;;;16.3;41.8;;;;;7.7;149.0;110.0;False;2004;4
UCI_Dataset;13/04/04 17:00;3.0;118.0;;;;;16.1;42.8;;;;;15.3;425.0;184.0;False;2004;4
UCI_Dataset;13/04/04 18:00;4.6;134.0;;;;;15.3;46.8;;;;;21.5;669.0;243.0;False;2004;4
UCI_Dataset;13/04/04 19:00;5.0;144.0;;;;;14.7;47.0;;;;;21.7;680.0;259.0;False;2004;4
UCI_Dataset;13/04/04 20:00;3.5;129.0;;;;;14.1;49.6;;;;;14.6;446.0;205.0;False;2004;4
UCI_Dataset;13/04/04 21:00;2.1;108.0;;;;;13.5;54.1;;;;;9.3;205.0;144.0;False;2004;4
UCI_Dataset;13/04/04 22:00;2.1;104.0;;;;;12.3;59.2;;;;;9.4;194.0;152.0;False;2004;4
UCI_Dataset;13/04/04 23:00;1.5;90.0;;;;;11.6;62.2;;;;;6.8;115.0;108.0;False;2004;4
UCI_Dataset;14/04/04 00:00;1.1;74.0;;;;;11.5;61.4;;;;;4.9;74.0;64.0;True;2004;4
UCI_Dataset;14/04/04 01:00;0.9;73.0;;;;;10.9;64.6;;;;;3.9;85.0;73.0;True;2004;4
UCI_Dataset;14/04/04 02:00;0.7;60.0;;;;;11.1;63.2;;;;;2.7;66.0;47.0;True;2004;4
UCI_Dataset;14/04/04 03:00;0.4;;;;;;10.699999999999998;64.4;;;;;1.9;60.0;;True;2004;4
UCI_Dataset;14/04/04 04:00;;57.0;;;;;10.7;63.8;;;;;1.7;40.0;45.0;True;2004;4
UCI_Dataset;14/04/04 05:00;0.9;62.0;;;;;10.2;65.8;;;;;3.3;47.0;79.0;True;2004;4
UCI_Dataset;14/04/04 06:00;1.6;71.0;;;;;10.3;65.6;;;;;7.4;116.0;113.0;False;2004;4
UCI_Dataset;14/04/04 07:00;3.9;94.0;;;;;10.8;64.0;;;;;18.2;478.0;263.0;False;2004;4
UCI_Dataset;14/04/04 08:00;5.0;99.0;;;;;13.3;55.6;;;;;27.7;836.0;275.0;False;2004;4
UCI_Dataset;14/04/04 09:00;4.3;119.0;;;;;15.8;46.8;;;;;18.3;655.0;263.0;False;2004;4
UCI_Dataset;14/04/04 10:00;2.7;103.0;;;;;19.5;34.4;;;;;12.3;312.0;183.0;False;2004;4
UCI_Dataset;14/04/04 11:00;2.1;95.0;;;;;21.1;30.2;;;;;8.9;195.0;147.0;False;2004;4
UCI_Dataset;14/04/04 12:00;2.1;95.0;;;;;18.4;34.2;;;;;10.4;238.0;132.0;False;2004;4
UCI_Dataset;14/04/04 13:00;;;;;;;21.0;30.6;;;;;9.7;;;False;2004;4
UCI_Dataset;14/04/04 14:00;;;;;;;21.4;28.7;;;;;12.8;;;False;2004;4
UCI_Dataset;14/04/04 15:00;;;;;;;21.3;27.3;;;;;12.9;;;False;2004;4
UCI_Dataset;14/04/04 16:00;;;;;;;20.4;30.4;;;;;8.9;;;False;2004;4
UCI_Dataset;14/04/04 17:00;;;;;;;18.7;34.8;;;;;11.0;;;False;2004;4
UCI_Dataset;14/04/04 18:00;;;;;;;18.6;34.7;;;;;12.6;;;False;2004;4
UCI_Dataset;14/04/04 19:00;;;;;;;17.9;35.8;;;;;13.3;;;False;2004;4
UCI_Dataset;14/04/04 20:00;;;;;;;16.5;42.1;;;;;18.1;;;False;2004;4
UCI_Dataset;14/04/04 21:00;;;;;;;14.8;49.7;;;;;13.0;;;False;2004;4
UCI_Dataset;14/04/04 22:00;;;;;;;13.4;54.3;;;;;7.8;;;False;2004;4
UCI_Dataset;14/04/04 23:00;;;;;;;13.4;54.2;;;;;5.8;;;False;2004;4
UCI_Dataset;15/04/04 00:00;;;;;;;12.3;57.6;;;;;4.7;;;True;2004;4
UCI_Dataset;15/04/04 01:00;;;;;;;11.6;58.8;;;;;3.1;;;True;2004;4
UCI_Dataset;15/04/04 02:00;;;;;;;10.7;62.3;;;;;2.1;;;True;2004;4
UCI_Dataset;15/04/04 03:00;;;;;;;10.2;63.2;;;;;1.7;;;True;2004;4
UCI_Dataset;15/04/04 04:00;;;;;;;10.5;61.3;;;;;1.3;;;True;2004;4
UCI_Dataset;15/04/04 05:00;;;;;;;9.3;65.8;;;;;2.6;;;True;2004;4
UCI_Dataset;15/04/04 06:00;;;;;;;9.1;67.4;;;;;7.9;;;False;2004;4
UCI_Dataset;15/04/04 07:00;;;;;;;10.2;62.9;;;;;21.4;;;False;2004;4
UCI_Dataset;15/04/04 08:00;;;;;;;11.6;58.7;;;;;22.1;;;False;2004;4
UCI_Dataset;15/04/04 09:00;3.9;114.0;;;;;13.5;53.4;;;;;19.1;536.0;309.0;False;2004;4
UCI_Dataset;15/04/04 10:00;3.8;127.0;;;;;15.0;49.3;;;;;17.3;481.0;327.0;False;2004;4
UCI_Dataset;15/04/04 11:00;3.8;135.0;;;;;17.1;42.1;;;;;17.5;460.0;299.0;False;2004;4
UCI_Dataset;15/04/04 12:00;3.9;135.0;;;;;18.4;36.9;;;;;17.0;597.0;257.0;False;2004;4
UCI_Dataset;15/04/04 13:00;3.5;120.0;;;;;19.3;35.4;;;;;17.0;465.0;195.0;False;2004;4
UCI_Dataset;15/04/04 14:00;4.0;129.0;;;;;19.2;35.7;;;;;19.5;542.0;231.0;False;2004;4
UCI_Dataset;15/04/04 15:00;3.0;114.0;;;;;21.5;30.4;;;;;14.8;437.0;170.0;False;2004;4
UCI_Dataset;15/04/04 16:00;3.1;129.0;;;;;19.6;34.6;;;;;14.0;383.0;192.0;False;2004;4
UCI_Dataset;15/04/04 17:00;5.2;149.0;;;;;19.6;35.5;;;;;24.4;778.0;251.0;False;2004;4
UCI_Dataset;15/04/04 18:00;5.9;149.0;;;;;18.3;44.1;;;;;28.1;926.0;289.0;False;2004;4
UCI_Dataset;15/04/04 19:00;7.3;158.0;;;;;17.4;47.8;;;;;33.7;1189.0;351.0;False;2004;4
UCI_Dataset;15/04/04 20:00;6.1;148.0;;;;;16.8;49.8;;;;;24.2;824.0;319.0;False;2004;4
UCI_Dataset;15/04/04 21:00;4.6;134.0;;;;;16.2;53.2;;;;;19.8;660.0;264.0;False;2004;4
UCI_Dataset;15/04/04 22:00;2.5;111.0;;;;;14.9;59.1;;;;;9.3;203.0;144.0;False;2004;4
UCI_Dataset;15/04/04 23:00;2.2;106.0;;;;;13.9;64.0;;;;;7.3;136.0;119.0;False;2004;4
UCI_Dataset;16/04/04 00:00;2.0;108.0;;;;;13.7;66.8;;;;;7.1;114.0;120.0;False;2004;4
UCI_Dataset;16/04/04 01:00;1.9;93.0;;;;;13.4;69.6;;;;;6.7;110.0;96.0;False;2004;4
UCI_Dataset;16/04/04 02:00;1.6;83.0;;;;;12.8;71.9;;;;;6.0;127.0;77.0;False;2004;4
UCI_Dataset;16/04/04 03:00;1.0;;;;;;12.9;68.5;;;;;2.7;68.0;;True;2004;4
UCI_Dataset;16/04/04 04:00;1.0;69.0;;;;;11.9;74.8;;;;;3.6;70.0;63.0;True;2004;4
UCI_Dataset;16/04/04 05:00;1.2;77.0;;;;;11.6;76.4;;;;;5.4;93.0;97.0;False;2004;4
UCI_Dataset;16/04/04 06:00;2.0;87.0;;;;;11.7;75.3;;;;;10.0;179.0;180.0;False;2004;4
UCI_Dataset;16/04/04 07:00;4.5;109.0;;;;;12.8;71.0;;;;;23.2;523.0;352.0;False;2004;4
UCI_Dataset;16/04/04 08:00;4.1;116.0;;;;;13.8;61.1;;;;;18.7;546.0;279.0;False;2004;4
UCI_Dataset;16/04/04 09:00;2.6;105.0;;;;;15.3;51.4;;;;;9.9;251.0;186.0;False;2004;4
UCI_Dataset;16/04/04 10:00;2.3;106.0;;;;;16.6;48.7;;;;;10.2;222.0;169.0;False;2004;4
UCI_Dataset;16/04/04 11:00;2.6;108.0;;;;;17.6;46.7;;;;;11.0;212.0;172.0;False;2004;4
UCI_Dataset;16/04/04 12:00;2.4;100.0;;;;;19.2;42.7;;;;;10.5;263.0;127.0;False;2004;4
UCI_Dataset;16/04/04 13:00;4.3;149.0;;;;;15.7;62.5;;;;;18.9;535.0;230.0;False;2004;4
UCI_Dataset;16/04/04 14:00;4.6;148.0;;;;;14.5;75.7;;;;;18.9;609.0;280.0;False;2004;4
UCI_Dataset;16/04/04 15:00;4.0;126.0;;;;;14.4;77.4;;;;;17.5;449.0;242.0;False;2004;4
UCI_Dataset;16/04/04 16:00;4.7;140.0;;;;;14.6;74.9;;;;;17.7;536.0;250.0;False;2004;4
UCI_Dataset;16/04/04 17:00;5.7;142.0;;;;;14.6;76.0;;;;;23.0;743.0;309.0;False;2004;4
UCI_Dataset;16/04/04 18:00;5.2;141.0;;;;;14.0;76.3;;;;;20.4;575.0;270.0;False;2004;4
UCI_Dataset;16/04/04 19:00;6.4;149.0;;;;;13.9;78.0;;;;;26.8;783.0;323.0;False;2004;4
UCI_Dataset;16/04/04 20:00;6.0;140.0;;;;;13.8;78.0;;;;;19.9;706.0;307.0;False;2004;4
UCI_Dataset;16/04/04 21:00;3.4;117.0;;;;;13.5;79.4;;;;;12.5;299.0;224.0;False;2004;4
UCI_Dataset;16/04/04 22:00;2.7;103.0;;;;;13.1;80.1;;;;;9.6;159.0;166.0;False;2004;4
UCI_Dataset;16/04/04 23:00;3.1;99.0;;;;;12.8;81.0;;;;;10.0;171.0;171.0;False;2004;4
UCI_Dataset;17/04/04 00:00;2.6;100.0;;;;;12.7;80.6;;;;;8.1;162.0;169.0;False;2004;4
UCI_Dataset;17/04/04 01:00;2.2;88.0;;;;;12.5;81.8;;;;;7.1;111.0;120.0;False;2004;4
UCI_Dataset;17/04/04 02:00;1.9;83.0;;;;;12.7;81.2;;;;;6.4;134.0;103.0;False;2004;4
UCI_Dataset;17/04/04 03:00;;;;;;;12.4;82.4;;;;;5.1;;;False;2004;4
UCI_Dataset;17/04/04 04:00;;;;;;;12.6;79.9;;;;;3.0;;;True;2004;4
UCI_Dataset;17/04/04 05:00;;;;;;;12.8;80.0;;;;;4.2;;;True;2004;4
UCI_Dataset;17/04/04 06:00;;;;;;;12.6;79.9;;;;;5.1;;;False;2004;4
UCI_Dataset;17/04/04 07:00;;;;;;;12.5;79.6;;;;;8.1;;;False;2004;4
UCI_Dataset;17/04/04 08:00;;;;;;;12.8;80.8;;;;;8.8;;;False;2004;4
UCI_Dataset;17/04/04 09:00;;;;;;;13.5;78.1;;;;;7.2;;;False;2004;4
UCI_Dataset;17/04/04 10:00;;;;;;;14.6;74.9;;;;;9.2;;;False;2004;4
UCI_Dataset;17/04/04 11:00;;;;;;;16.8;61.0;;;;;6.0;;;False;2004;4
UCI_Dataset;17/04/04 12:00;;;;;;;18.8;50.1;;;;;5.0;;;True;2004;4
UCI_Dataset;17/04/04 13:00;;;;;;;19.3;47.1;;;;;7.5;;;False;2004;4
UCI_Dataset;17/04/04 14:00;;;;;;;19.3;46.6;;;;;3.9;;;True;2004;4
UCI_Dataset;17/04/04 15:00;;;;;;;19.7;44.4;;;;;5.0;;;True;2004;4
UCI_Dataset;17/04/04 16:00;;;;;;;19.3;45.7;;;;;5.4;;;False;2004;4
UCI_Dataset;17/04/04 17:00;;;;;;;17.9;49.9;;;;;5.0;;;True;2004;4
UCI_Dataset;17/04/04 18:00;;;;;;;16.9;53.2;;;;;5.5;;;False;2004;4
UCI_Dataset;17/04/04 19:00;;;;;;;16.1;56.0;;;;;7.8;;;False;2004;4
UCI_Dataset;17/04/04 20:00;;;;;;;16.5;52.8;;;;;8.2;;;False;2004;4
UCI_Dataset;17/04/04 21:00;;;;;;;16.9;51.1;;;;;5.3;;;False;2004;4
UCI_Dataset;17/04/04 22:00;;;;;;;17.0;50.8;;;;;7.9;;;False;2004;4
UCI_Dataset;17/04/04 23:00;;;;;;;16.9;54.8;;;;;10.7;;;False;2004;4
UCI_Dataset;18/04/04 00:00;;;;;;;16.3;57.2;;;;;6.9;;;False;2004;4
UCI_Dataset;18/04/04 01:00;;;;;;;16.0;56.2;;;;;6.3;;;False;2004;4
UCI_Dataset;18/04/04 02:00;;;;;;;15.6;60.2;;;;;5.6;;;False;2004;4
UCI_Dataset;18/04/04 03:00;;;;;;;14.6;68.2;;;;;5.4;;;False;2004;4
UCI_Dataset;18/04/04 04:00;;;;;;;14.3;69.6;;;;;3.2;;;True;2004;4
UCI_Dataset;18/04/04 05:00;;;;;;;13.8;71.9;;;;;1.9;;;True;2004;4
UCI_Dataset;18/04/04 06:00;;;;;;;13.8;72.7;;;;;2.3;;;True;2004;4
UCI_Dataset;18/04/04 07:00;;;;;;;14.2;72.3;;;;;2.4;;;True;2004;4
UCI_Dataset;18/04/04 08:00;;;;;;;14.5;72.9;;;;;2.9;;;True;2004;4
UCI_Dataset;18/04/04 09:00;;;;;;;14.2;75.6;;;;;4.2;;;True;2004;4
UCI_Dataset;18/04/04 10:00;;;;;;;14.5;77.2;;;;;6.8;;;False;2004;4
UCI_Dataset;18/04/04 11:00;;;;;;;14.9;74.5;;;;;7.3;;;False;2004;4
UCI_Dataset;18/04/04 12:00;;;;;;;15.5;67.4;;;;;5.3;;;False;2004;4
UCI_Dataset;18/04/04 13:00;;;;;;;16.7;56.0;;;;;3.4;;;True;2004;4
UCI_Dataset;18/04/04 14:00;;;;;;;17.1;55.5;;;;;3.4;;;True;2004;4
UCI_Dataset;18/04/04 15:00;;;;;;;16.2;62.4;;;;;6.8;;;False;2004;4
UCI_Dataset;18/04/04 16:00;;;;;;;17.4;58.9;;;;;7.0;;;False;2004;4
UCI_Dataset;18/04/04 17:00;;;;;;;17.5;54.6;;;;;7.7;;;False;2004;4
UCI_Dataset;18/04/04 18:00;;;;;;;17.5;54.2;;;;;8.5;;;False;2004;4
UCI_Dataset;18/04/04 19:00;;;;;;;17.0;55.1;;;;;13.5;;;False;2004;4
UCI_Dataset;18/04/04 20:00;;;;;;;16.4;57.8;;;;;9.2;;;False;2004;4
UCI_Dataset;18/04/04 21:00;;;;;;;15.8;60.4;;;;;8.7;;;False;2004;4
UCI_Dataset;18/04/04 22:00;;;;;;;15.5;63.3;;;;;6.6;;;False;2004;4
UCI_Dataset;18/04/04 23:00;;;;;;;15.0;65.2;;;;;9.1;;;False;2004;4
